sample	Subset
Q96Q83.117...120	G5
Q99598.55...56	G5
Q99741.177...178	G5
Q99933.28...37	G5
Q9BRX9.137...158	G5
Q9BSH3.19...25	G5
Q9BWE0.399...403	G5
Q9BXA9.443...447	G5
Q9BZD4.7...13	G5
Q9BZF3.191...193	G5
Q9H091.421...427	G5
Q9H0E7.578...580	G5
Q9H0W9.253...258	G5
Q9H1D9.158...163	G5
Q9H1Z4.253...254	G5
Q9H2A3.94...95	G5
Q9H307.88...104	G5
Q9H5V9.13...18	G5
Q9H773.44...45	G5
Q9H7E2.250...261	G5
Q9H9F9.264...266	G5
Q9H9Z2.25...30	G5
Q9HBZ2.156...160	G5
Q9HC16.53...57	G5
Q9HC52.150...175	G5
Q9HCG1.596...601	G5
Q9HD36.29...34	G5
Q9NP08.40...76	G5
Q9NP66.125...126	G5
Q9NPF4.20...21	G5
Q9NPG3.430...430	G5
Q9NPJ6.179...184	G5
Q9NQV6.38...45	G5
Q9NQZ8.29...50	G5
Q9NRE2.323...323	G5
Q9NRM2.13...20	G5
Q9NS73.4...17	G5
Q9NSD4.411...413	G5
Q9NXR7.318...321	G5
Q9NXW9.28...37	G5
Q9NY27.59...69	G5
Q9NYD6.177...177	G5
Q9NYV6.96...96	G5
Q9P013.49...65	G5
Q9P0T4.18...35	G5
Q9P0U4.92...130	G5
Q9P0U4.361...364	G5
Q9P286.333...336	G5
Q9P2K5.18...32	G5
Q9P2R6.87...92	G5
Q9P2Y4.367...377	G5
Q9UBB9.53...75	G5
Q9UBC0.398...398	G5
Q9UBD0.76...78	G5
Q9UBZ9.270...284	G5
Q9UGI0.211...214	G5
Q9UH62.96...97	G5
Q9UH73.172...177	G5
Q9UK53.46...51	G5
Q9UKA9.363...367	G5
Q9UKG1.312...316	G5
Q9UL36.1746...1750	G5
Q9UM07.156...161	G5
Q9UM82.33...33	G5
Q9Y242.329...332	G5
Q9Y266.205...205	G5
Q9Y272.105...119	G5
Q9Y2D8.299...307	G5
Q9Y2L8.529...530	G5
Q9Y2U8.10...26	G5
Q9Y2U9.5...11	G5
Q9Y2U9.134...137	G5
Q9Y383.20...33	G5
Q9Y3M2.77...90	G5
Q9Y3Y4.122...127	G5
Q9Y586.18...21	G5
Q9Y6G5.95...104	G5
O00629.43...52	G5
O14746.222...240	G5
O43502.366...370	G5
O60716.299...306	G5
O95239.793...798	G5
O95478.11...18	G5
O95831.446...451	G5
P0C7M4.186...195	G5
P23025.26...47	G5
P28340.4...19	G5
P31943.205...213	G5
P35368.368...380	G5
P41002.20...28	G5
P52292.45...54	G5
P55786.726...730	G5
P61571.13...20	G5
P61572.13...20	G5
P61573.13...20	G5
P61574.13...20	G5
P61575.13...20	G5
P61576.13...20	G5
P61578.13...20	G5
P61579.13...20	G5
Q08211.1155...1173	G5
Q12778.251...253	G5
Q13164.505...539	G5
Q13568.12...18	G5
Q14151.713...730	G5
Q14153.281...284	G5
Q14493.31...34	G5
Q15628.231...244	G5
Q16621.166...172	G5
Q16690.53...74	G5
Q3KP66.164...170	G5
Q3KP66.422...428	G5
Q49MI3.2...9	G5
Q53H80.22...27	G5
Q5TAQ9.114...122	G5
Q69383.13...20	G5
Q6ECI4.385...388	G5
Q6MZT1.242...247	G5
Q6NSI3.268...276	G5
Q6X4W1.247...250	G5
Q71F23.6...23	G5
Q7KZF4.321...325	G5
Q7Z2W4.69...76	G5
Q7Z628.12...19	G5
Q7Z7C7.50...55	G5
Q86VE0.390...393	G5
Q8N693.138...143	G5
Q8N699.95...113	G5
Q8NAG6.579...586	G5
Q8NDT2.593...597	G5
Q8NEY8.103...109	G5
Q8NHV9.155...164	G5
Q8WXF8.104...109	G5
Q8WXF8.155...173	G5
Q92560.717...722	G5
Q92833.104...110	G5
Q96CK0.445...451	G5
Q96EB6.32...39	G5
Q96EU6.241...244	G5
Q96GM8.335...347	G5
Q96PU8.324...330	G5
Q96S44.78...95	G5
Q9BQK8.141...148	G5
Q9BQY4.186...195	G5
Q9BR39.495...499	G5
Q9BSI4.262...268	G5
Q9BWC9.151...164	G5
Q9BWT1.160...176	G5
Q9C0C2.1629...1635	G5
Q9H040.402...413	G5
Q9H0F5.57...71	G5
Q9H0F5.115...131	G5
Q9H4L4.125...128	G5
Q9H4L4.153...159	G5
Q9H8V3.378...382	G5
Q9H8V3.401...405	G5
Q9H9L7.23...28	G5
Q9HC62.28...31	G5
Q9HC62.46...51	G5
Q9NRA8.195...211	G5
Q9NUL7.520...523	G5
Q9NZQ3.175...192	G5
Q9NZT2.267...283	G5
Q9P0U3.628...634	G5
Q9UBU9.67...100	G5
Q9UGU0.1254...1268	G5
Q9UGU0.1785...1792	G5
Q9UH62.89...98	G5
Q9UMY1.1...10	G5
Q9Y3M2.76...80	G5
O15198.408...416	G5
P11388.1017...1028	G5
P11388.1018...1028	G5
P54259.1033...1041	G5
Q06609.245...260	G5
Q06787.424...443	G5
Q14012.315...321	G5
Q15797.406...414	G5
Q8IU85.318...324	G5
Q8NG08.1055...1078	G5
Q92905.233...242	G5
Q96EB6.138...145	G5
Q99717.406...414	G5
Q9GZX7.190...198	G5
Q9GZX7.183...198	G5
Q9NSV4.1184...1193	G5
Q9NWW0.110...119	G5
Q9NYF0.132...141	G5
Q9UBU9.83...110	G5
Q9UK80.135...152	G5
O15182.8...38	G6
O15391.309...310	G6
O43148.59...90	G6
O60306.753...771	G6
O75529.448...448	G6
O94941.365...365	G6
O95239.600...600	G6
O95789.197...198	G6
P10071.434...443	G6
P10072.467...468	G6
P16415.367...368	G6
P17039.574...575	G6
P19338.286...287	G6
P26599.372...373	G6
P29372.11...12	G6
P35251.52...82	G6
P61160.381...381	G6
P61578.67...68	G6
P78415.96...96	G6
Q13547.441...457	G6
Q14188.127...128	G6
Q14469.8...9	G6
Q15542.416...416	G6
Q15935.415...415	G6
Q2M3W8.375...376	G6
Q32MQ0.688...688	G6
Q5H9L2.103...134	G6
Q6FI81.244...244	G6
Q6PK81.337...338	G6
Q6ZN57.193...194	G6
Q7L014.113...147	G6
Q7LBC6.288...289	G6
Q7Z3I7.493...493	G6
Q86TJ2.247...248	G6
Q86UE3.279...280	G6
Q86WJ1.785...793	G6
Q8IWZ8.384...385	G6
Q8N4W9.481...481	G6
Q8NF99.516...517	G6
Q8NG66.361...361	G6
Q8TAW3.239...240	G6
Q8TBZ8.419...420	G6
Q8TEA8.158...159	G6
Q8WW38.740...741	G6
Q92570.317...317	G6
Q96AC1.145...168	G6
Q96SB8.3...29	G6
Q96SK3.257...257	G6
Q99549.402...422	G6
Q9BXJ9.848...849	G6
Q9H165.817...817	G6
Q9HAP2.816...817	G6
Q9NR20.367...367	G6
Q9NSJ1.10...11	G6
Q9NZ56.1506...1507	G6
Q9P2J8.395...395	G6
Q9UGU0.1595...1595	G6
Q9UHF7.924...925	G6
Q9UIG0.1449...1472	G6
Q9UKW6.81...81	G6
Q9Y603.238...251	G6
A2RTX5.786...792	G6
O00141.131...141	G6
O00287.163...178	G6
O00327.36...41	G6
O00443.1608...1619	G6
O00505.43...52	G6
O00757.204...208	G6
O14713.6...7	G6
O14776.626...630	G6
O15055.789...805	G6
O15117.469...505	G6
O15117.674...700	G6
O15151.442...445	G6
O15164.891...907	G6
O15226.25...45	G6
O15234.204...210	G6
O15234.254...262	G6
O15294.487...503	G6
O15360.18...34	G6
O15381.85...88	G6
O15381.218...232	G6
O15516.32...47	G6
O15534.827...843	G6
O15553.420...437	G6
O43148.126...128	G6
O43390.412...418	G6
O43524.242...259	G6
O43683.58...65	G6
O43781.468...481	G6
O43818.8...40	G6
O43823.289...306	G6
O43829.50...66	G6
O60356.65...82	G6
O60481.297...322	G6
O60481.330...352	G6
O60506.564...578	G6
O60563.253...270	G6
O60682.71...76	G6
O60688.99...104	G6
O60716.622...629	G6
O60934.461...467	G6
O75364.268...272	G6
O75391.35...51	G6
O75391.122...139	G6
O75398.301...316	G6
O75410.226...241	G6
O75410.455...471	G6
O75467.130...135	G6
O75469.66...92	G6
O75475.146...156	G6
O75683.45...49	G6
O75683.154...158	G6
O75840.215...220	G6
O75925.56...64	G6
O75925.368...380	G6
O75928.484...492	G6
O75937.189...192	G6
O75937.203...206	G6
O75940.142...160	G6
O94842.213...218	G6
O94851.660...681	G6
O94900.237...256	G6
O94983.79...86	G6
O95391.129...169	G6
O95478.1...52	G6
O95478.131...154	G6
O95644.265...267	G6
O95644.682...684	G6
O95935.36...40	G6
O95990.74...84	G6
O96006.530...534	G6
P00519.605...609	G6
P00519.709...715	G6
P00519.762...769	G6
P02545.417...422	G6
P04053.11...17	G6
P04626.676...689	G6
P04637.305...321	G6
P05230.24...27	G6
P06400.860...876	G6
P06401.183...187	G6
P06748.152...157	G6
P06748.191...197	G6
P07910.155...161	G6
P07992.17...23	G6
P09429.178...184	G6
P09874.207...209	G6
P09874.221...226	G6
P0C1S8.173...175	G6
P10244.411...417	G6
P10244.564...584	G6
P10909.78...81	G6
P10909.443...447	G6
P12272.108...129	G6
P15090.22...32	G6
P15923.170...176	G6
P17861.75...92	G6
P18074.682...695	G6
P18754.4...24	G6
P19447.6...18	G6
P19793.160...165	G6
P19838.360...365	G6
P20700.415...420	G6
P20823.197...205	G6
P21291.64...69	G6
P21675.1351...1358	G6
P22314.5...11	G6
P22626.9...15	G6
P23497.536...553	G6
P23497.568...592	G6
P23497.717...734	G6
P23508.766...782	G6
P23528.30...34	G6
P23610.34...36	G6
P25440.555...559	G6
P28715.1057...1074	G6
P28715.1169...1186	G6
P29590.476...490	G6
P31948.222...239	G6
P34947.388...395	G6
P35226.81...95	G6
P35227.81...95	G6
P35251.1120...1124	G6
P35348.334...349	G6
P35659.205...221	G6
P36402.344...348	G6
P38935.864...868	G6
P38936.141...156	G6
P40121.137...146	G6
P41002.568...574	G6
P41218.131...137	G6
P41223.2...10	G6
P42166.190...196	G6
P42338.410...418	G6
P42568.295...300	G6
P42681.68...73	G6
P43243.710...718	G6
P43354.287...314	G6
P43354.338...350	G6
P46527.153...169	G6
P48595.74...77	G6
P49137.371...374	G6
P49137.385...389	G6
P49321.716...722	G6
P49591.482...494	G6
P49918.278...281	G6
P50458.307...323	G6
P50461.64...69	G6
P50616.22...39	G6
P51003.490...507	G6
P51003.650...665	G6
P51858.75...80	G6
P51858.155...170	G6
P52294.42...51	G6
P52701.246...249	G6
P52701.298...302	G6
P52701.311...313	G6
P52739.137...148	G6
P52739.317...328	G6
P52945.197...203	G6
P54132.1334...1349	G6
P54259.16...32	G6
P54274.337...356	G6
P55199.445...459	G6
P55209.273...279	G6
P55263.8...16	G6
P56645.729...745	G6
P57052.245...280	G6
P57772.547...553	G6
P61244.152...156	G6
P61328.11...38	G6
P78337.286...290	G6
P78347.320...327	G6
P78549.36...60	G6
P81133.368...387	G6
P98172.260...273	G6
Q00653.337...341	G6
Q00987.179...185	G6
Q01201.433...438	G6
Q01469.24...34	G6
Q01658.100...103	G6
Q01831.390...395	G6
Q01844.639...656	G6
Q01954.533...539	G6
Q02241.7...11	G6
Q03112.609...622	G6
Q03188.259...273	G6
Q03188.484...499	G6
Q03188.558...574	G6
Q03188.780...798	G6
Q03252.435...440	G6
Q03933.108...122	G6
Q03933.195...210	G6
Q04206.301...304	G6
Q04724.225...228	G6
Q04725.214...217	G6
Q04726.225...228	G6
Q04864.290...295	G6
Q05195.21...49	G6
Q05952.111...119	G6
Q06587.201...204	G6
Q08211.586...595	G6
Q09161.3...20	G6
Q0VD86.90...95	G6
Q10570.893...908	G6
Q12796.94...101	G6
Q12874.175...179	G6
Q12906.371...389	G6
Q12948.168...176	G6
Q12968.273...275	G6
Q12968.686...688	G6
Q12972.185...209	G6
Q13107.767...772	G6
Q13148.82...98	G6
Q13177.245...251	G6
Q13309.67...73	G6
Q13342.495...514	G6
Q13352.63...66	G6
Q13362.416...422	G6
Q13469.251...253	G6
Q13469.664...666	G6
Q13501.186...189	G6
Q13501.264...267	G6
Q13562.87...93	G6
Q13609.35...51	G6
Q13609.296...304	G6
Q13620.55...58	G6
Q13627.117...134	G6
Q13769.7...10	G6
Q14118.776...782	G6
Q14188.103...118	G6
Q14190.367...386	G6
Q14320.152...155	G6
Q14331.22...32	G6
Q14331.235...251	G6
Q14493.96...99	G6
Q14678.65...68	G6
Q14678.979...992	G6
Q14693.153...161	G6
Q14693.153...158	G6
Q14738.548...565	G6
Q14781.163...168	G6
Q14872.133...138	G6
Q14934.268...270	G6
Q14934.672...674	G6
Q14978.68...82	G6
Q14978.601...617	G6
Q15020.601...617	G6
Q15021.1342...1362	G6
Q15025.524...530	G6
Q15303.676...684	G6
Q15326.394...400	G6
Q15397.106...118	G6
Q15424.599...616	G6
Q15431.117...120	G6
Q15431.880...883	G6
Q15554.371...375	G6
Q15637.15...19	G6
Q15784.107...113	G6
Q15811.1104...1127	G6
Q16527.64...69	G6
Q16621.271...285	G6
Q16644.350...353	G6
Q16644.364...368	G6
Q16656.88...116	G6
Q16665.718...721	G6
Q16666.96...100	G6
Q16666.128...131	G6
Q16666.134...136	G6
Q16666.140...143	G6
Q2VIQ3.793...798	G6
Q3KP66.332...338	G6
Q49MI3.102...106	G6
Q53EL6.58...64	G6
Q58F21.209...220	G6
Q5BKZ1.238...260	G6
Q5H9F3.1328...1336	G6
Q5T3J3.628...631	G6
Q5T3J3.642...645	G6
Q5T5X7.56...58	G6
Q5VWQ0.252...263	G6
Q68DK7.317...346	G6
Q68DK7.505...519	G6
Q6DJT9.22...25	G6
Q6ECI4.216...219	G6
Q6GQQ9.483...498	G6
Q6NTE8.148...151	G6
Q6NW34.442...460	G6
Q6NXT1.99...117	G6
Q6NYC1.6...10	G6
Q6NYC1.91...95	G6
Q6NYC1.141...145	G6
Q6NYC1.373...378	G6
Q6NZI2.136...152	G6
Q6NZI2.233...249	G6
Q6P1J9.125...139	G6
Q6PIJ6.896...899	G6
Q6PIY7.76...92	G6
Q6VMQ6.553...571	G6
Q6ZN17.112...125	G6
Q71F23.303...320	G6
Q7KZF4.388...392	G6
Q7LFL8.257...262	G6
Q7Z2E3.126...131	G6
Q7Z3E1.41...47	G6
Q7Z5J4.1160...1177	G6
Q7Z5J4.1223...1240	G6
Q7Z5L9.354...361	G6
Q7Z628.66...72	G6
Q7Z6G8.935...938	G6
Q7Z7C8.294...307	G6
Q86SE8.165...180	G6
Q86T24.471...480	G6
Q86U44.210...215	G6
Q86VE0.83...86	G6
Q86VE0.382...385	G6
Q86W56.10...16	G6
Q86WB0.396...402	G6
Q86X24.383...386	G6
Q86X95.235...245	G6
Q86X95.291...298	G6
Q86Y91.624...632	G6
Q86YI8.110...127	G6
Q86Z02.844...847	G6
Q8IV63.49...64	G6
Q8IVN3.10...18	G6
Q8IWS0.13...16	G6
Q8IWS0.129...133	G6
Q8IWZ8.380...386	G6
Q8IX01.995...1000	G6
Q8IX15.358...363	G6
Q8IXJ9.160...164	G6
Q8IXJ9.409...413	G6
Q8IY67.45...60	G6
Q8IYM9.257...275	G6
Q8IZA3.164...179	G6
Q8IZU3.88...91	G6
Q8IZX4.1370...1377	G6
Q8N1G2.2...19	G6
Q8N543.4...20	G6
Q8N884.295...305	G6
Q8N9N8.6...12	G6
Q8N9N8.56...65	G6
Q8N9U0.447...449	G6
Q8NBF1.340...356	G6
Q8NEA6.491...507	G6
Q8NEA9.49...55	G6
Q8NEA9.85...91	G6
Q8NFU5.320...330	G6
Q8NHY2.109...113	G6
Q8NHY2.195...206	G6
Q8NI27.923...928	G6
Q8TAE8.184...200	G6
Q8TC56.441...458	G6
Q8TDY2.566...569	G6
Q8TE49.494...509	G6
Q8WTP8.165...188	G6
Q8WW38.736...740	G6
Q8WWY3.351...364	G6
Q8WYA1.49...54	G6
Q8WYA6.16...33	G6
Q92539.153...158	G6
Q92547.852...858	G6
Q92547.1517...1520	G6
Q92630.189...191	G6
Q92688.239...242	G6
Q92797.345...360	G6
Q92800.491...496	G6
Q92889.486...491	G6
Q969P5.62...67	G6
Q969P5.280...295	G6
Q96AQ6.485...505	G6
Q96AQ6.695...720	G6
Q96B42.130...138	G6
Q96CK0.107...118	G6
Q96EZ8.113...123	G6
Q96FV9.414...430	G6
Q96GQ7.195...200	G6
Q96IK5.49...55	G6
Q96IK5.85...91	G6
Q96IZ0.145...161	G6
Q96JN0.339...345	G6
Q96K30.92...108	G6
Q96NK8.80...86	G6
Q96NM4.223...252	G6
Q96RN5.547...564	G6
Q96T21.380...387	G6
Q99459.165...271	G6
Q99547.116...133	G6
Q99661.415...418	G6
Q99697.285...289	G6
Q99733.265...271	G6
Q9BR39.351...365	G6
Q9BRQ0.41...47	G6
Q9BRS8.296...302	G6
Q9BWG6.4...20	G6
Q9BWV3.488...510	G6
Q9BX63.158...175	G6
Q9BXJ9.612...629	G6
Q9BXM0.118...196	G6
Q9BXN6.37...45	G6
Q9BYH8.164...179	G6
Q9BZS1.414...417	G6
Q9BZZ5.454...475	G6
Q9C0C2.1723...1729	G6
Q9C0C6.186...187	G6
Q9C0C9.512...536	G6
Q9C0D0.108...129	G6
Q9GZX7.1...30	G6
Q9H079.26...33	G6
Q9H079.72...79	G6
Q9H147.164...170	G6
Q9H2X6.802...805	G6
Q9H2X6.832...835	G6
Q9H4L7.721...738	G6
Q9H4Z3.109...113	G6
Q9H6E4.206...213	G6
Q9H814.81...84	G6
Q9H814.198...201	G6
Q9HAJ7.86...91	G6
Q9HAN9.123...129	G6
Q9HB58.281...294	G6
Q9HB58.428...444	G6
Q9HBH9.60...66	G6
Q9HBY8.68...78	G6
Q9HCS4.421...427	G6
Q9NPC7.174...190	G6
Q9NPC7.257...262	G6
Q9NPI1.65...96	G6
Q9NQB0.425...430	G6
Q9NR20.19...37	G6
Q9NR83.351...354	G6
Q9NS25.43...51	G6
Q9NS26.37...45	G6
Q9NUL3.273...291	G6
Q9NUL5.121...137	G6
Q9NVM9.572...582	G6
Q9NY87.37...45	G6
Q9NYB0.383...399	G6
Q9NYF0.610...623	G6
Q9NZ71.151...167	G6
Q9NZ71.871...877	G6
Q9NZC7.50...55	G6
Q9NZJ0.197...203	G6
Q9NZR4.161...166	G6
Q9P016.5...10	G6
Q9P0K7.270...276	G6
Q9P0U3.171...177	G6
Q9P0U3.574...577	G6
Q9UBB9.700...705	G6
Q9UBE0.192...210	G6
Q9UBP0.4...11	G6
Q9UBP0.309...312	G6
Q9UBS0.471...477	G6
Q9UBT2.610...626	G6
Q9UBU8.135...146	G6
Q9UBZ9.1071...1078	G6
Q9UER7.391...395	G6
Q9UER7.628...634	G6
Q9UEW8.360...366	G6
Q9UFW8.80...84	G6
Q9UGN5.21...22	G6
Q9UGN5.35...40	G6
Q9UGU0.1576...1600	G6
Q9UHK0.243...260	G6
Q9UHL9.898...905	G6
Q9UIS9.84...88	G6
Q9UKK3.19...25	G6
Q9UKK3.1237...1249	G6
Q9ULW6.346...352	G6
Q9ULX6.274...279	G6
Q9ULX6.362...364	G6
Q9UMS6.398...406	G6
Q9UMY1.95...112	G6
Q9UMY1.242...257	G6
Q9UNL4.127...148	G6
Q9UNZ2.109...115	G6
Q9UNZ2.172...175	G6
Q9UQ84.418...421	G6
Q9Y266.68...74	G6
Q9Y281.30...34	G6
Q9Y2G1.254...257	G6
Q9Y2G1.491...494	G6
Q9Y2V3.329...333	G6
Q9Y314.78...101	G6
Q9Y3E1.136...148	G6
Q9Y3M2.123...126	G6
Q9Y3S2.3...11	G6
Q9Y3Y4.35...41	G6
Q9Y463.69...86	G6
Q9Y473.359...362	G6
Q9Y5A7.414...431	G6
Q9Y6D6.711...715	G6
Q9Y6D9.79...82	G6
Q9Y6E0.278...292	G6
Q9Y6F1.14...20	G6
Q9Y6Y1.112...119	G6
P15336.1...7	G6
P27695.64...80	G6
