sample	Subset
Q14159.1...25	G4
Q14188.94...121	G4
Q14191.9...43	G4
Q14207.1364...1386	G4
Q14209.80...102	G4
Q14241.157...200	G4
Q14320.19...38	G4
Q14469.38...61	G4
Q14494.748...768	G4
Q14498.54...98	G4
Q14498.126...133	G4
Q14541.64...80	G4
Q14588.287...307	G4
Q14678.57...80	G4
Q14684.466...489	G4
Q14684.516...533	G4
Q14692.125...130	G4
Q14693.156...162	G4
Q14774.272...294	G4
Q14774.317...342	G4
Q14781.39...91	G4
Q14814.1...21	G4
Q14863.279...298	G4
Q14934.671...689	G4
Q14978.612...641	G4
Q14994.59...81	G4
Q15014.89...117	G4
Q15022.282...296	G4
Q15054.43...55	G4
Q15172.26...43	G4
Q15270.241...266	G4
Q15287.21...46	G4
Q15287.60...68	G4
Q15287.129...151	G4
Q15319.268...292	G4
Q15329.88...100	G4
Q15361.85...106	G4
Q15386.25...43	G4
Q15406.83...101	G4
Q15406.110...138	G4
Q15415.150...152	G4
Q15542.448...458	G4
Q15561.50...77	G4
Q15562.55...80	G4
Q15573.46...48	G4
Q15583.155...178	G4
Q15583.204...232	G4
Q15596.11...35	G4
Q15631.51...63	G4
Q15637.1...29	G4
Q15650.98...123	G4
Q15695.463...467	G4
Q15744.219...234	G4
Q15906.72...95	G4
Q15910.16...45	G4
Q16236.510...524	G4
Q16534.198...200	G4
Q16534.232...252	G4
Q16587.351...378	G4
Q16621.277...297	G4
Q16633.1...43	G4
Q16659.18...24	G4
Q16665.10...39	G4
Q16665.720...723	G4
Q16676.212...232	G4
Q16695.116...134	G4
Q16777.1...21	G4
Q16881.19...35	G4
Q17R98.1...18	G4
Q17RP2.57...81	G4
Q1KMD3.201...208	G4
Q2M1K9.169...190	G4
Q2M3W8.244...261	G4
Q2MKA7.24...40	G4
Q2MKA7.211...229	G4
Q2QGD7.222...237	G4
Q2TAK8.22...35	G4
Q2VWA4.226...247	G4
Q32MZ4.29...74	G4
Q3B8N5.94...125	G4
Q3C1V8.100...125	G4
Q3KNV8.167...183	G4
Q3KP66.219...228	G4
Q3SY89.42...69	G4
Q3SYB3.182...214	G4
Q499Z4.288...330	G4
Q49A26.152...190	G4
Q49AA0.422...458	G4
Q4FZB7.696...712	G4
Q4G0J3.279...295	G4
Q4VC44.381...403	G4
Q53EL6.55...78	G4
Q53EQ6.109...129	G4
Q53GL0.331...348	G4
Q53TQ3.549...557	G4
Q569K4.51...72	G4
Q5BKZ1.289...320	G4
Q5C9Z4.17...67	G4
Q5C9Z4.84...110	G4
Q5CZA5.458...474	G4
Q5FWF4.255...261	G4
Q5FWF6.208...231	G4
Q5H9F3.1266...1275	G4
Q5JNZ3.475...496	G4
Q5JTH9.19...39	G4
Q5JTH9.830...838	G4
Q5MJ70.231...239	G4
Q5QJE6.56...81	G4
Q5QJE6.632...641	G4
Q5SV97.181...198	G4
Q5SVZ6.933...954	G4
Q5T200.351...353	G4
Q5T200.1249...1260	G4
Q5T4T6.709...728	G4
Q5T5X7.54...86	G4
Q5T619.332...357	G4
Q5T6S3.468...492	G4
Q5T8A7.592...608	G4
Q5T8A7.706...720	G4
Q5TA45.217...227	G4
Q5TEC6.115...135	G4
Q5VIY5.127...140	G4
Q5VTL8.237...270	G4
Q5VTL8.367...396	G4
Q5VTL8.420...450	G4
Q5VTL8.461...518	G4
Q5VV16.182...214	G4
Q5VWQ0.550...567	G4
Q5VYV0.87...117	G4
Q5XKL5.26...50	G4
Q5XKR4.143...170	G4
Q64ET8.91...107	G4
Q659A1.754...775	G4
Q66K89.477...492	G4
Q66K89.510...537	G4
Q68CJ6.5...39	G4
Q68CP9.1...24	G4
Q68DA7.151...193	G4
Q68EA5.157...161	G4
Q68EA5.227...271	G4
Q69383.5...33	G4
Q6AW86.471...514	G4
Q6B0B8.59...84	G4
Q6BEB4.341...369	G4
Q6DD87.141...170	G4
Q6DN90.79...100	G4
Q6ECI4.385...424	G4
Q6FI13.1...21	G4
Q6I9Y2.114...117	G4
Q6IBW4.87...100	G4
Q6IEG0.301...337	G4
Q6IQ16.111...126	G4
Q6IV72.450...492	G4
Q6NSW7.139...154	G4
Q6NSZ9.491...507	G4
Q6NYC1.143...148	G4
Q6NYC1.167...170	G4
Q6P1L6.574...597	G4
Q6PF04.319...337	G4
Q6PII3.1...19	G4
Q6PIJ6.895...908	G4
Q6PIY7.71...96	G4
Q6PJP8.45...66	G4
Q6PL18.36...68	G4
Q6PML9.149...167	G4
Q6PUV4.55...69	G4
Q6RFH5.364...380	G4
Q6STE5.95...111	G4
Q6U7Q0.216...223	G4
Q6VB84.182...214	G4
Q6VVB1.27...45	G4
Q6X4W1.244...263	G4
Q6XYB7.79...102	G4
Q6ZMY3.57...69	G4
Q6ZMY3.517...532	G4
Q6ZMY9.252...281	G4
Q6ZMY9.294...321	G4
Q6ZN18.369...403	G4
Q6ZN55.503...526	G4
Q6ZN79.20...37	G4
Q6ZN79.187...226	G4
Q6ZNA1.804...818	G4
Q6ZNA4.88...104	G4
Q6ZNA4.207...229	G4
Q6ZNG1.504...509	G4
Q6ZNH5.280...311	G4
Q6ZQN5.185...203	G4
Q6ZS27.371...412	G4
Q71DI3.115...135	G4
Q71F23.311...323	G4
Q76L83.257...273	G4
Q7L2J0.158...184	G4
Q7L2R6.255...292	G4
Q7L5Y9.121...139	G4
Q7L7L0.1...21	G4
Q7L945.25...35	G4
Q7L945.183...203	G4
Q7RTS1.2...27	G4
Q7RTU3.94...96	G4
Q7Z2E3.120...141	G4
Q7Z2G1.53...76	G4
Q7Z340.445...461	G4
Q7Z398.215...230	G4
Q7Z3G6.835...838	G4
Q7Z3H4.177...203	G4
Q7Z4V5.373...400	G4
Q7Z5J4.1530...1561	G4
Q7Z5L9.353...371	G4
Q7Z5Q5.134...136	G4
Q7Z628.59...81	G4
Q7Z699.324...346	G4
Q7Z6J9.194...214	G4
Q7Z7J5.141...165	G4
Q7Z7K2.279...308	G4
Q86SG2.82...102	G4
Q86TC9.91...107	G4
Q86TM3.607...621	G4
Q86U70.286...309	G4
Q86UQ0.316...346	G4
Q86US8.280...309	G4
Q86UU0.141...165	G4
Q86V15.1414...1430	G4
Q86VF2.120...142	G4
Q86VM9.453...477	G4
Q86W11.309...328	G4
Q86W11.349...377	G4
Q86W50.296...314	G4
Q86WJ1.648...664	G4
Q86X95.394...410	G4
Q86Y91.628...654	G4
Q86YI8.11...30	G4
Q86YP4.7...34	G4
Q8IU81.380...387	G4
Q8IUE6.1...21	G4
Q8IUM7.8...30	G4
Q8IVH2.542...551	G4
Q8IWE4.19...43	G4
Q8IWR0.1...19	G4
Q8IWY8.686...713	G4
Q8IX21.167...175	G4
Q8IXF0.595...617	G4
Q8IXJ9.537...549	G4
Q8IXQ5.281...298	G4
Q8IXZ3.402...424	G4
Q8IY37.485...505	G4
Q8IY81.742...757	G4
Q8IY92.367...422	G4
Q8IYB9.459...463	G4
Q8IYF1.39...65	G4
Q8IYH5.84...106	G4
Q8IYW5.158...179	G4
Q8IZC7.108...136	G4
Q8IZC7.159...188	G4
Q8IZC7.354...384	G4
Q8IZD2.523...539	G4
Q8IZD2.587...610	G4
Q8IZM8.519...550	G4
Q8IZU1.1...22	G4
Q8IZU1.42...68	G4
Q8IZU1.154...178	G4
Q8IZU3.50...73	G4
Q8IZX4.274...298	G4
Q8N163.212...225	G4
Q8N1G0.939...956	G4
Q8N1G1.252...266	G4
Q8N228.1...25	G4
Q8N2M8.1...38	G4
Q8N2Z9.63...87	G4
Q8N393.444...489	G4
Q8N393.608...632	G4
Q8N488.8...33	G4
Q8N4W9.1...31	G4
Q8N4W9.484...502	G4
Q8N554.151...174	G4
Q8N554.562...566	G4
Q8N5G2.1...24	G4
Q8N5U6.597...618	G4
Q8N5Y2.336...354	G4
Q8N6M6.692...703	G4
Q8N6M6.793...809	G4
Q8N823.1...28	G4
Q8N884.60...75	G4
Q8N8J6.242...259	G4
Q8N972.59...68	G4
Q8N9L1.215...229	G4
Q8N9R8.20...46	G4
Q8N9Z0.443...460	G4
Q8NA19.1...21	G4
Q8NAP3.934...948	G4
Q8NAP8.357...380	G4
Q8NB42.578...606	G4
Q8NC51.126...147	G4
Q8NCE0.1...24	G4
Q8NCN4.616...630	G4
Q8NCP5.179...201	G4
Q8NDQ6.582...603	G4
Q8NDW4.567...578	G4
Q8NEA6.141...151	G4
Q8NEH6.1...19	G4
Q8NEJ9.252...280	G4
Q8NEK5.265...296	G4
Q8NEM7.14...41	G4
Q8NEY8.390...405	G4
Q8NG57.42...69	G4
Q8NHW3.258...276	G4
Q8NHY2.354...361	G4
Q8NI08.681...698	G4
Q8NI77.662...682	G4
Q8TAD8.83...102	G4
Q8TAU0.189...215	G4
Q8TAU3.152...167	G4
Q8TC05.49...62	G4
Q8TC56.112...116	G4
Q8TCJ0.24...34	G4
Q8TD17.549...577	G4
Q8TDD2.339...353	G4
Q8TDI0.323...348	G4
Q8TDN6.335...351	G4
Q8TDR2.138...160	G4
Q8TE12.238...255	G4
Q8TE76.574...594	G4
Q8TEA8.169...171	G4
Q8TEK3.1087...1108	G4
Q8TEY5.233...254	G4
Q8TF01.551...582	G4
Q8TF01.707...730	G4
Q8TF20.691...715	G4
Q8TF42.20...37	G4
Q8WTP8.21...46	G4
Q8WTT2.1...14	G4
Q8WUA4.97...109	G4
Q8WVJ9.20...47	G4
Q8WVK2.49...79	G4
Q8WVK2.134...146	G4
Q8WW32.74...104	G4
Q8WWQ0.296...323	G4
Q8WWQ0.919...932	G4
Q8WXA9.187...236	G4
Q8WXA9.244...268	G4
Q8WXA9.356...401	G4
Q8WXT5.182...214	G4
Q8WXX7.76...78	G4
Q8WY36.458...463	G4
Q8WYA1.112...146	G4
Q8WYA6.8...32	G4
Q8WYK2.63...87	G4
Q92466.6...32	G4
Q92551.108...123	G4
Q92560.713...728	G4
Q92564.62...73	G4
Q92565.135...155	G4
Q92570.337...363	G4
Q92670.298...303	G4
Q92674.297...310	G4
Q92731.197...224	G4
Q92766.155...181	G4
Q92766.1150...1176	G4
Q92784.79...105	G4
Q92785.58...66	G4
Q92785.74...102	G4
Q92786.10...31	G4
Q92800.19...40	G4
Q92800.209...223	G4
Q92833.5...21	G4
Q92913.52...71	G4
Q92915.55...71	G4
Q92917.330...356	G4
Q92922.321...332	G4
Q92925.126...152	G4
Q92988.114...134	G4
Q93075.50...75	G4
Q93075.165...189	G4
Q93077.1...21	G4
Q969E4.96...119	G4
Q969G2.154...164	G4
Q969G2.196...224	G4
Q969J2.436...476	G4
Q969K3.346...366	G4
Q969V6.20...43	G4
Q969V6.55...72	G4
Q96B02.118...138	G4
Q96BF6.447...449	G4
Q96BK5.2...26	G4
Q96BP2.20...40	G4
Q96BR9.304...323	G4
Q96C55.182...231	G4
Q96CK0.105...129	G4
Q96CK0.445...470	G4
Q96CS4.11...39	G4
Q96CS4.104...147	G4
Q96CS4.264...305	G4
Q96CW6.10...43	G4
Q96D46.411...426	G4
Q96DI7.1...25	G4
Q96DN6.991...1002	G4
Q96DT7.732...748	G4
Q96EG3.461...497	G4
Q96EP5.183...201	G4
Q96GC6.437...461	G4
Q96GC6.488...520	G4
Q96GD4.30...33	G4
Q96GM5.178...183	G4
Q96H22.318...339	G4
Q96HA1.499...515	G4
Q96HZ4.7...49	G4
Q96IQ9.167...191	G4
Q96IR2.950...965	G4
Q96IT1.525...541	G4
Q96IT1.568...585	G4
Q96JK9.162...175	G4
Q96JL9.406...420	G4
Q96JP5.281...305	G4
Q96JY0.6...24	G4
Q96K58.194...204	G4
Q96K58.331...384	G4
Q96K80.53...68	G4
Q96K83.144...170	G4
Q96KK5.1...20	G4
Q96KM6.337...362	G4
Q96KM6.846...856	G4
Q96KQ4.870...887	G4
Q96KS0.110...139	G4
Q96L96.1369...1375	G4
Q96LW1.108...130	G4
Q96MH2.86...107	G4
Q96MM3.9...42	G4
Q96MM3.254...284	G4
Q96MN9.168...169	G4
Q96MU7.542...567	G4
Q96MX3.485...500	G4
Q96MX3.556...565	G4
Q96N22.58...78	G4
Q96N58.2...28	G4
Q96NB3.27...37	G4
Q96ND8.515...542	G4
Q96NK8.83...110	G4
Q96PQ6.467...496	G4
Q96PT3.118...141	G4
Q96PT4.118...145	G4
Q96PV7.497...501	G4
Q96PY6.363...375	G4
Q96QC0.160...183	G4
Q96QS3.377...387	G4
Q96QU4.152...169	G4
Q96QU8.432...437	G4
Q96QV6.1...22	G4
Q96RJ6.88...103	G4
Q96RK0.1407...1418	G4
Q96RL1.29...47	G4
Q96RU2.132...155	G4
Q96S94.459...490	G4
Q96S99.72...79	G4
Q96SC8.83...110	G4
Q96SL8.24...41	G4
Q96ST3.706...716	G4
Q96SZ4.430...447	G4
Q96SZ4.526...560	G4
Q96T23.1205...1226	G4
Q96T37.49...76	G4
Q96T37.643...668	G4
Q96T49.37...60	G4
Q99417.9...14	G4
Q99453.87...112	G4
Q99459.190...217	G4
Q99496.86...106	G4
Q99543.494...498	G4
Q99549.327...341	G4
Q99575.183...206	G4
Q99590.924...950	G4
Q99592.463...488	G4
Q99598.3...28	G4
Q99626.227...246	G4
Q99697.77...98	G4
Q99697.127...154	G4
Q99728.146...161	G4
Q99729.108...134	G4
Q99733.60...66	G4
Q99801.115...141	G4
Q99811.89...115	G4
Q99814.3...34	G4
Q99848.239...244	G4
Q99853.87...122	G4
Q99865.34...42	G4
Q99878.1...20	G4
Q99933.70...98	G4
Q99941.340...360	G4
Q99958.154...177	G4
Q9BPZ2.34...42	G4
Q9BQK8.117...152	G4
Q9BR39.635...646	G4
Q9BRD0.22...50	G4
Q9BRP0.126...130	G4
Q9BRP8.90...102	G4
Q9BRT6.94...114	G4
Q9BRU9.218...242	G4
Q9BRX2.159...181	G4
Q9BS31.295...318	G4
Q9BSD3.1...19	G4
Q9BSF8.25...42	G4
Q9BSJ6.115...138	G4
Q9BT81.55...74	G4
Q9BT81.96...130	G4
Q9BTM1.3...19	G4
Q9BU19.6...34	G4
Q9BU19.318...339	G4
Q9BUB5.6...45	G4
Q9BUG6.477...495	G4
Q9BUJ2.168...188	G4
Q9BUJ2.598...611	G4
Q9BUQ8.13...41	G4
Q9BUQ8.99...122	G4
Q9BUQ8.260...273	G4
Q9BUZ4.136...144	G4
Q9BVC3.1...18	G4
Q9BVC5.60...74	G4
Q9BVI0.250...271	G4
Q9BVJ6.641...656	G4
Q9BVN2.315...331	G4
Q9BW11.57...76	G4
Q9BW11.102...122	G4
Q9BW19.27...54	G4
Q9BW71.1...19	G4
Q9BWE0.145...164	G4
Q9BWE0.289...306	G4
Q9BWX5.212...231	G4
Q9BXA9.2...23	G4
Q9BXA9.698...716	G4
Q9BXP5.351...360	G4
Q9BXY0.121...150	G4
Q9BY12.581...599	G4
Q9BYG7.53...72	G4
Q9BYN7.720...732	G4
Q9BYV9.663...673	G4
Q9BZ95.628...652	G4
Q9BZE3.177...196	G4
Q9BZE4.547...565	G4
Q9BZI1.156...179	G4
Q9BZI7.210...254	G4
Q9BZJ0.85...98	G4
Q9BZJ0.225...242	G4
Q9BZL6.193...196	G4
Q9C056.186...211	G4
Q9C0A6.439...451	G4
Q9C0C9.1235...1238	G4
Q9C0H5.490...500	G4
Q9GZL7.226...249	G4
Q9GZN2.13...35	G4
Q9GZR1.412...430	G4
Q9GZU2.878...889	G4
Q9GZU8.12...36	G4
Q9GZZ0.269...294	G4
Q9H008.46...76	G4
Q9H040.406...416	G4
Q9H063.192...195	G4
Q9H091.185...195	G4
Q9H0A0.1...20	G4
Q9H0D2.950...966	G4
Q9H0D6.101...135	G4
Q9H0D6.413...434	G4
Q9H147.152...172	G4
Q9H161.254...278	G4
Q9H2A3.108...134	G4
Q9H2C1.218...240	G4
Q9H2S9.22...27	G4
Q9H2W2.125...149	G4
Q9H307.639...645	G4
Q9H3D4.388...414	G4
Q9H3P2.266...294	G4
Q9H4Q3.39...66	G4
Q9H4Z2.549...569	G4
Q9H5H4.315...339	G4
Q9H5J0.497...522	G4
Q9H5J8.93...106	G4
Q9H5U6.498...509	G4
Q9H609.115...143	G4
Q9H6F5.289...310	G4
Q9H6F5.341...346	G4
Q9H6I2.80...102	G4
Q9H6I2.138...155	G4
Q9H707.371...400	G4
Q9H7N4.783...803	G4
Q9H7R0.179...205	G4
Q9H7T9.12...33	G4
Q9H7X3.333...359	G4
Q9H814.199...203	G4
Q9H816.339...361	G4
Q9H8E8.260...270	G4
Q9H8E8.491...511	G4
Q9H8E8.592...609	G4
Q9H8N7.486...499	G4
Q9H8V3.372...394	G4
Q9H9B1.434...459	G4
Q9H9D4.573...604	G4
Q9H9P5.339...348	G4
Q9H9S0.139...154	G4
Q9H9T3.1...18	G4
Q9HA38.185...221	G4
Q9HAF1.76...98	G4
Q9HAN9.116...138	G4
Q9HAW4.181...184	G4
Q9HAZ1.1...41	G4
Q9HAZ1.105...145	G4
Q9HAZ2.961...990	G4
Q9HB07.20...49	G4
Q9HB31.17...35	G4
Q9HB58.279...293	G4
Q9HBZ2.45...77	G4
Q9HC52.200...213	G4
Q9HCC6.36...64	G4
Q9HCE1.84...92	G4
Q9HCG8.63...102	G4
Q9HCL3.178...202	G4
Q9HCM9.56...77	G4
Q9HCU8.1...23	G4
Q9HCZ1.242...258	G4
Q9HCZ1.282...308	G4
Q9HD90.54...96	G4
Q9NP50.20...36	G4
Q9NP62.110...122	G4
Q9NP71.135...148	G4
Q9NP77.87...103	G4
Q9NPA8.11...32	G4
Q9NPC7.405...429	G4
Q9NPD3.79...107	G4
Q9NPD8.2...30	G4
Q9NPF5.447...466	G4
Q9NPI1.80...100	G4
Q9NQ31.25...48	G4
Q9NQ55.411...430	G4
Q9NQ69.218...242	G4
Q9NQ87.46...66	G4
Q9NQS7.57...86	G4
Q9NQV5.21...44	G4
Q9NQV6.501...527	G4
Q9NQV6.681...699	G4
Q9NQV7.718...756	G4
Q9NQV7.774...814	G4
Q9NQV7.831...880	G4
Q9NQX1.27...37	G4
Q9NQZ2.432...446	G4
Q9NR11.371...400	G4
Q9NRA8.245...267	G4
Q9NRG4.17...19	G4
Q9NRL2.270...299	G4
Q9NRL2.744...761	G4
Q9NRL2.1356...1369	G4
Q9NRL2.1401...1425	G4
Q9NRP7.7...24	G4
Q9NRR4.360...376	G4
Q9NRW3.43...57	G4
Q9NS23.183...195	G4
Q9NS39.16...41	G4
Q9NS39.88...114	G4
Q9NS56.617...648	G4
Q9NS56.750...774	G4
Q9NS56.857...862	G4
Q9NSC2.2...19	G4
Q9NSD4.223...249	G4
Q9NTM9.1...25	G4
Q9NTZ6.409...430	G4
Q9NU39.126...156	G4
Q9NU39.186...213	G4
Q9NUL5.123...138	G4
Q9NUW8.74...82	G4
Q9NV72.475...497	G4
Q9NV72.509...522	G4
Q9NVD3.257...271	G4
Q9NVM9.573...581	G4
Q9NVN8.78...103	G4
Q9NVP1.423...425	G4
Q9NW08.211...225	G4
Q9NW08.288...316	G4
Q9NW13.660...677	G4
Q9NW38.95...99	G4
Q9NW75.26...79	G4
Q9NW75.141...181	G4
Q9NW75.441...456	G4
Q9NWB6.18...45	G4
Q9NWB6.71...99	G4
Q9NWT8.147...165	G4
Q9NWZ5.53...70	G4
Q9NX55.25...45	G4
Q9NX55.69...83	G4
Q9NXT0.364...394	G4
Q9NY43.226...247	G4
Q9NY61.333...354	G4
Q9NY74.1...20	G4
Q9NY93.324...341	G4
Q9NYD6.302...331	G4
Q9NYP3.11...40	G4
Q9NYT6.216...230	G4
Q9NYV4.205...228	G4
Q9NYV4.356...374	G4
Q9NZC9.936...946	G4
Q9NZI5.430...452	G4
Q9NZP6.158...168	G4
Q9NZQ0.6...13	G4
Q9NZR4.133...136	G4
Q9NZR4.156...178	G4
Q9NZR4.205...230	G4
Q9NZT2.456...473	G4
Q9NZV7.330...351	G4
Q9P0U4.185...209	G4
Q9P1Z0.418...434	G4
Q9P203.72...102	G4
Q9P243.120...137	G4
Q9P258.5...42	G4
Q9P2F9.312...343	G4
Q9P2F9.497...520	G4
Q9P2R6.21...38	G4
Q9P2T0.115...135	G4
Q9P2W1.171...188	G4
Q9UBC3.393...420	G4
Q9UBE0.243...259	G4
Q9UBK2.370...376	G4
Q9UBK9.1...21	G4
Q9UBL3.296...307	G4
Q9UBP6.161...181	G4
Q9UBR4.197...223	G4
Q9UBT2.608...629	G4
Q9UBU8.166...193	G4
Q9UBU9.18...43	G4
Q9UEE5.86...109	G4
Q9UFB7.645...674	G4
Q9UFC0.478...483	G4
Q9UGL1.222...247	G4
Q9UGN5.24...46	G4
Q9UGU0.1766...1798	G4
Q9UGY1.1...23	G4
Q9UGY1.47...66	G4
Q9UGY1.178...195	G4
Q9UH73.235...260	G4
Q9UH92.114...145	G4
Q9UHB9.92...111	G4
Q9UHB9.140...152	G4
Q9UHJ3.757...759	G4
Q9UHK0.222...250	G4
Q9UIS9.365...384	G4
Q9UIS9.402...422	G4
Q9UIW0.100...130	G4
Q9UIW0.146...164	G4
Q9UJ98.1076...1093	G4
Q9UJL9.18...35	G4
Q9UJL9.247...268	G4
Q9UJQ4.581...601	G4
Q9UJW7.245...259	G4
Q9UJW7.317...336	G4
Q9UK12.392...417	G4
Q9UK58.459...484	G4
Q9UKI8.118...136	G4
Q9UKI9.275...296	G4
Q9UKI9.320...346	G4
Q9UKK6.3...37	G4
Q9UL36.44...74	G4
Q9UL36.492...508	G4
Q9UL36.576...603	G4
Q9UL36.1244...1273	G4
Q9UL41.399...423	G4
Q9ULD2.1116...1138	G4
Q9ULD4.1...23	G4
Q9ULD4.1030...1048	G4
Q9ULD5.710...727	G4
Q9ULD5.746...774	G4
Q9ULH7.117...138	G4
Q9ULI0.167...183	G4
Q9ULI0.225...258	G4
Q9ULJ3.582...587	G4
Q9ULW3.98...99	G4
Q9ULX5.90...109	G4
Q9ULX6.376...399	G4
Q9ULX9.53...77	G4
Q9ULZ2.1...20	G4
Q9UMQ3.125...143	G4
Q9UMQ3.160...195	G4
Q9UMS6.395...424	G4
Q9UMX2.1...21	G4
Q9UNI6.216...237	G4
Q9UPG8.204...223	G4
Q9UPN6.426...467	G4
Q9UPP1.810...818	G4
Q9UPW0.157...185	G4
Q9UQ88.123...135	G4
Q9UQ88.170...192	G4
Q9Y242.255...259	G4
Q9Y251.422...453	G4
Q9Y2D1.223...234	G4
Q9Y2D9.460...484	G4
Q9Y2I8.13...34	G4
Q9Y2K5.55...80	G4
Q9Y2M2.178...201	G4
Q9Y2P0.186...214	G4
Q9Y2P8.24...47	G4
Q9Y2Q1.179...200	G4
Q9Y2X0.419...432	G4
Q9Y2X9.350...373	G4
Q9Y3C1.64...83	G4
Q9Y3M9.474...520	G4
Q9Y3S2.10...25	G4
Q9Y3T9.70...75	G4
Q9Y462.351...374	G4
Q9Y467.1...21	G4
Q9Y4B4.96...119	G4
Q9Y4K0.52...78	G4
Q9Y4X5.162...185	G4
Q9Y4Z2.73...103	G4
Q9Y543.14...41	G4
Q9Y586.101...112	G4
Q9Y5B6.89...102	G4
Q9Y5J1.1...21	G4
Q9Y5Q3.234...258	G4
Q9Y5Q9.18...38	G4
Q9Y5Q9.135...143	G4
Q9Y5R5.236...257	G4
Q9Y5X4.67...116	G4
Q9Y603.267...281	G4
Q9Y651.56...78	G4
Q9Y6D9.74...85	G4
Q9Y6F7.79...98	G4
Q9Y6F8.79...98	G4
Q9Y6J9.50...74	G4
Q9Y6K1.45...69	G4
Q9Y6K1.733...745	G4
Q9Y6Q9.10...40	G4
Q9Y6X0.587...596	G4
Q9Y6X0.614...638	G4
A0A1W2PPM1.74...92	G5
A0A1W2PQ73.89...101	G5
A0A1W2PRP0.117...142	G5
A1XBS5.1...23	G5
A6NCS4.127...151	G5
A6NDE4.99...115	G5
A6NDR6.215...232	G5
A6NDX5.378...380	G5
A6NEQ0.99...115	G5
A6NFI3.426...475	G5
A6NHQ4.273...301	G5
A6NI15.124...128	G5
A6NIX2.29...41	G5
A6NJL1.397...421	G5
A6NLF2.149...166	G5
A6NLU0.88...100	G5
A6NLW8.53...75	G5
A6NLW8.141...164	G5
A6NM28.311...324	G5
A6NNY8.63...71	G5
A7MD48.486...500	G5
A7MD48.550...604	G5
A8K0S8.3...13	G5
A8K8V0.217...242	G5
A8MPP1.309...318	G5
A8MZ59.5...23	G5
A8MZ59.55...72	G5
B1APH4.6...15	G5
B2CW77.41...73	G5
B2RXF5.392...409	G5
B2RXH2.474...488	G5
B3EWF7.62...73	G5
B4DXR9.160...162	G5
D6RGH6.9...16	G5
D6RGH6.301...306	G5
E9PGG2.185...212	G5
O00110.100...113	G5
O00358.33...56	G5
O00470.325...338	G5
O00505.27...37	G5
O00629.25...36	G5
O14607.969...975	G5
O14641.231...247	G5
O14646.1112...1126	G5
O14647.1723...1734	G5
O14681.33...52	G5
O14709.48...66	G5
O14746.230...261	G5
O14771.305...306	G5
O14813.134...148	G5
O14948.149...163	G5
O14979.40...63	G5
O15014.371...389	G5
O15016.1193...1203	G5
O15042.995...1000	G5
O15205.57...66	G5
O15266.164...171	G5
O15287.25...42	G5
O15297.247...264	G5
O15297.357...371	G5
O15381.31...53	G5
O15446.77...96	G5
O15499.115...143	G5
O15524.18...39	G5
O15541.278...295	G5
O43186.21...53	G5
O43255.270...293	G5
O43290.45...71	G5
O43365.189...199	G5
O43390.518...537	G5
O43463.94...116	G5
O43463.123...136	G5
O43474.45...66	G5
O43593.627...643	G5
O43638.95...130	G5
O43812.60...81	G5
O43812.143...155	G5
O43818.1...38	G5
O60290.462...473	G5
O60293.501...509	G5
O60304.444...464	G5
O60346.86...108	G5
O60393.345...362	G5
O60548.201...235	G5
O60828.155...179	G5
O60885.1331...1342	G5
O75030.320...333	G5
O75116.16...44	G5
O75319.56...67	G5
O75340.29...40	G5
O75360.64...86	G5
O75400.822...841	G5
O75494.118...143	G5
O75494.152...166	G5
O75526.153...176	G5
O75533.187...212	G5
O75541.310...347	G5
O75554.363...370	G5
O75676.737...747	G5
O75689.2...17	G5
O76081.90...96	G5
O94761.6...39	G5
O94768.3...20	G5
O94888.91...113	G5
O94913.476...485	G5
O94941.137...141	G5
O95072.294...315	G5
O95072.367...380	G5
O95104.440...481	G5
O95163.218...231	G5
O95218.221...247	G5
O95218.266...301	G5
O95232.289...308	G5
O95232.316...370	G5
O95343.254...276	G5
O95365.491...513	G5
O95475.176...207	G5
O95503.62...64	G5
O95625.48...75	G5
O95780.289...301	G5
O95831.17...37	G5
O95863.189...201	G5
O95936.637...655	G5
P01106.347...370	G5
P04792.11...38	G5
P04908.79...103	G5
P05423.81...105	G5
P05549.280...287	G5
P07910.150...169	G5
P08047.645...657	G5
P08621.245...300	G5
P08621.361...381	G5
P09016.156...163	G5
P09017.185...196	G5
P09038.53...77	G5
P09038.92...111	G5
P09067.191...204	G5
P09629.132...149	G5
P09629.162...177	G5
P0C1Z6.182...204	G5
P0C5Y9.1...19	G5
P0C5Z0.1...19	G5
P0C6A0.119...145	G5
P0C7M4.176...199	G5
P0C7P1.99...115	G5
P0C7X2.239...250	G5
P0C7X5.550...559	G5
P0C860.20...41	G5
P0CG40.353...365	G5
P0CG40.380...386	G5
P0CJ78.612...633	G5
P0CJ78.869...878	G5
P0CJ85.10...41	G5
P0CJ85.65...94	G5
P0CJ85.131...157	G5
P0CJ86.10...41	G5
P0CJ86.65...94	G5
P0CJ86.131...157	G5
P0CJ87.10...41	G5
P0CJ87.65...94	G5
P0CJ87.131...157	G5
P0CJ88.10...41	G5
P0CJ88.65...94	G5
P0CJ88.131...157	G5
P0CJ89.10...41	G5
P0CJ89.65...94	G5
P0CJ89.131...157	G5
P0CJ90.10...41	G5
P0CJ90.65...94	G5
P0CJ90.131...157	G5
P0DJD3.99...115	G5
P0DJD4.98...116	G5
P0DN76.201...228	G5
P0DP91.665...682	G5
